,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PUNCT,RelFreq ADV,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq VERB,RelFreq AUX,RelFreq ADJ,RelFreq PROPN,RelFreq CCONJ,RelFreq SCONJ,RelFreq PART,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM,RelFreq INTJ
10,0178.a5.txt,0.006056527590847914,0.008748317631224764,0.010094212651413189,0.15477792732166892,0.09825033647375504,0.0477792732166891,0.11843876177658143,0.09825033647375504,0.05450874831763122,0.1009421265141319,0.07940780619111709,0.07671601615074024,0.05518169582772544,0.039703903095558546,0.02489905787348587,0.02557200538358008,0,3,4,0.0006729475100942127,
11,0139.a5.txt,0.0096,0.0144,0.0072,0.136,0.108,0.0304,0.0968,0.096,0.0696,0.112,0.044,0.0528,0.112,0.0432,0.0208,0.0456,0,2,5,0.0008,0.0008
12,0197.a5.txt,0.008058017727639,0.0378726833199033,0.009669621273166801,0.14826752618855762,0.15471394037066882,0.037066881547139406,0.0991136180499597,0.0789685737308622,0.06365834004834811,0.08783239323126511,0.041901692183722805,0.0410958904109589,0.10233682514101532,0.0378726833199033,0.018533440773569703,0.0265914585012087,0,0,5,0.0064464141821112,
13,0121.a5.txt,0.0058900523560209425,0.014397905759162303,0.0058900523560209425,0.1544502617801047,0.12827225130890052,0.04057591623036649,0.11452879581151833,0.10340314136125654,0.06806282722513089,0.0975130890052356,0.05301047120418848,0.06348167539267016,0.05693717277486911,0.0274869109947644,0.031413612565445025,0.034031413612565446,0,0,7,0.0006544502617801048,
14,1010.a5.txt,0.008482563619227144,0.011310084825636193,0.011310084825636193,0.22525918944392084,0.09236569274269557,0.03204524033930255,0.12723845428840716,0.09142318567389256,0.033930254476908575,0.0885956644674835,0.04524033930254477,0.08388312912346843,0.046182846371347785,0.0471253534401508,0.019792648444863337,0.03581526861451461,0,0,9,,
15,0165.a5.txt,0.007785467128027681,0.012110726643598616,0.007785467128027681,0.20328719723183392,0.08910034602076125,0.02768166089965398,0.1254325259515571,0.09429065743944637,0.05709342560553633,0.10121107266435986,0.07612456747404844,0.08217993079584775,0.02422145328719723,0.02422145328719723,0.031141868512110725,0.03460207612456748,0,0,4,0.0017301038062283738,
16,1102.a5.txt,0.008,0.020444444444444446,0.008888888888888889,0.20177777777777778,0.08711111111111111,0.032,0.10488888888888889,0.09866666666666667,0.05688888888888889,0.10311111111111111,0.05688888888888889,0.06755555555555555,0.057777777777777775,0.04622222222222222,0.019555555555555555,0.029333333333333333,0,0,2,0.0008888888888888889,
17,0199.a5.txt,0.009442870632672332,0.004721435316336166,0.0084985835694051,0.182247403210576,0.09915014164305949,0.03777148253068933,0.11331444759206799,0.11142587346553352,0.05099150141643059,0.09820585457979225,0.07459867799811143,0.0764872521246459,0.05288007554296506,0.024551463644948063,0.030217186024551465,0.025495750708215296,0,5,0,,
18,2036.a5.txt,0.006923076923076923,0.01769230769230769,0.008461538461538461,0.17846153846153845,0.0823076923076923,0.04153846153846154,0.1346153846153846,0.08923076923076922,0.07692307692307693,0.11153846153846154,0.04923076923076923,0.06230769230769231,0.054615384615384614,0.04692307692307692,0.013846153846153847,0.024615384615384615,0,0,2,0.0007692307692307692,
19,1100.a5.txt,0.007601351351351352,0.02027027027027027,0.0059121621621621625,0.1570945945945946,0.08614864864864864,0.03209459459459459,0.11486486486486487,0.09543918918918919,0.07939189189189189,0.11064189189189189,0.048986486486486486,0.056587837837837836,0.09881756756756757,0.03125,0.022804054054054054,0.03209459459459459,0,0,5,,
20,1036.a5.txt,0.012738853503184714,0.011464968152866241,0.01019108280254777,0.13885350318471337,0.1337579617834395,0.030573248407643312,0.1070063694267516,0.09044585987261146,0.07133757961783439,0.08789808917197452,0.044585987261146494,0.06496815286624204,0.10191082802547771,0.04203821656050955,0.025477707006369428,0.025477707006369428,0,0,7,0.0012738853503184713,
21,1065.a5.txt,0.007358953393295176,0.017170891251022075,0.007358953393295176,0.18315617334423548,0.1267375306623058,0.03761242845461979,0.11856091578086672,0.10466067048242028,0.04660670482420278,0.09484873262469337,0.05560098119378577,0.07358953393295176,0.05233033524121014,0.027800490596892886,0.02698282910874898,0.017988552739165987,0,3,1,0.001635322976287817,
22,1088.a5.txt,0.007705479452054794,0.003424657534246575,0.005136986301369863,0.13613013698630136,0.11301369863013698,0.028253424657534245,0.10188356164383562,0.11044520547945205,0.08904109589041095,0.10787671232876712,0.04965753424657534,0.08732876712328767,0.06592465753424658,0.031678082191780824,0.021404109589041095,0.0410958904109589,0,0,4,,
23,0171.a5.txt,0.00646551724137931,0.00646551724137931,0.011494252873563218,0.15517241379310345,0.10632183908045977,0.035919540229885055,0.11135057471264367,0.10201149425287356,0.07327586206896551,0.09339080459770115,0.07543103448275862,0.05244252873563218,0.07543103448275862,0.03089080459770115,0.03807471264367816,0.02586206896551724,0,2,2,,
24,0149.a5.txt,0.006289308176100629,0.02358490566037736,0.007075471698113208,0.2562893081761006,0.08176100628930817,0.036163522012578615,0.13050314465408805,0.07783018867924528,0.03380503144654088,0.125,0.03537735849056604,0.08176100628930817,0.027515723270440252,0.027515723270440252,0.018867924528301886,0.030660377358490566,0,0,2,,
25,2071.a5.txt,0.0062717770034843206,0.018815331010452963,0.007665505226480836,0.22926829268292684,0.08850174216027874,0.0397212543554007,0.11428571428571428,0.08292682926829269,0.07177700348432056,0.10174216027874565,0.04250871080139373,0.08850174216027874,0.011149825783972125,0.050174216027874564,0.012543554006968641,0.03414634146341464,0,0,2,,
26,0193.a5.txt,0.008525149190110827,0.0068201193520886615,0.00937766410912191,0.21568627450980393,0.09718670076726342,0.040068201193520885,0.0988917306052856,0.08098891730605286,0.057971014492753624,0.10912190963341858,0.06905370843989769,0.08269394714407502,0.00937766410912191,0.03751065643648764,0.027280477408354646,0.0494458653026428,0,0,1,,
27,0105.a5.txt,0.008356545961002786,0.013927576601671309,0.01021355617455896,0.15598885793871867,0.08170844939647168,0.056638811513463325,0.11792014856081709,0.0947075208913649,0.08170844939647168,0.10120705663881151,0.08542246982358404,0.05478180129990715,0.02042711234911792,0.05013927576601671,0.031569173630454965,0.033426183844011144,0,4,2,0.0018570102135561746,
28,0112.a5.txt,0.008841732979664015,0.021220159151193633,0.008841732979664015,0.21220159151193635,0.10875331564986737,0.05570291777188329,0.11052166224580018,0.08930150309460655,0.0636604774535809,0.11052166224580018,0.04509283819628647,0.0636604774535809,0.022104332449160036,0.042440318302387266,0.013262599469496022,0.023872679045092837,0,0,3,,
29,1041.a5.txt,0.008481764206955046,0.005089058524173028,0.013570822731128074,0.1645462256149279,0.16115351993214588,0.043256997455470736,0.10602205258693809,0.10687022900763359,0.06022052586938083,0.08736217133163698,0.041560644614079725,0.06870229007633588,0.07039864291772689,0.02714164546225615,0.016963528413910092,0.018659881255301103,0,2,7,,
30,1034.a5.txt,0.009109311740890687,0.013157894736842105,0.006072874493927126,0.19230769230769232,0.08704453441295547,0.038461538461538464,0.0951417004048583,0.11842105263157894,0.06781376518218624,0.10020242914979757,0.07793522267206478,0.0728744939271255,0.038461538461538464,0.03137651821862348,0.024291497975708502,0.027327935222672066,0,3,3,,
31,1062.a5.txt,0.008764940239043825,0.012749003984063745,0.006374501992031873,0.15458167330677292,0.14183266932270916,0.04541832669322709,0.099601593625498,0.10278884462151394,0.06135458167330677,0.08525896414342629,0.05896414342629482,0.07171314741035857,0.07171314741035857,0.03346613545816733,0.020717131474103586,0.02390438247011952,0,1,9,0.0007968127490039841,
32,1012.a5.txt,0.007425742574257425,0.0165016501650165,0.007425742574257425,0.20132013201320131,0.10313531353135313,0.03135313531353135,0.11221122112211221,0.08250825082508251,0.066006600660066,0.10148514851485149,0.07755775577557755,0.07425742574257425,0.024752475247524754,0.024752475247524754,0.0297029702970297,0.039603960396039604,0,0,1,,
33,2049.a5.txt,0.010427528675703858,0.0010427528675703858,0.014598540145985401,0.22314911366006257,0.07612095933263817,0.03232533889468196,0.1032325338894682,0.08342022940563086,0.049009384775808136,0.11157455683003129,0.061522419186652764,0.10948905109489052,0.017726798748696558,0.023983315954118872,0.0364963503649635,0.045881126173096975,0,1,0,,
34,1023.a5.txt,0.01308698999230177,0.011547344110854504,0.01770592763664357,0.16474210931485758,0.13163972286374134,0.042340261739799843,0.1100846805234796,0.10238645111624327,0.05696689761354888,0.09930715935334873,0.06697459584295612,0.06851424172440339,0.037721324095458045,0.02386451116243264,0.030792917628945343,0.022324865280985373,0,2,3,,
35,0108.a5.txt,0.004662004662004662,0.009324009324009324,0.010101010101010102,0.20823620823620823,0.10411810411810411,0.03496503496503497,0.11033411033411034,0.08236208236208237,0.0675990675990676,0.1048951048951049,0.06371406371406371,0.07614607614607614,0.03263403263403263,0.03263403263403263,0.027195027195027196,0.03108003108003108,0,0,7,,
36,2020.a5.txt,0.007805724197745013,0.010407632263660017,0.011274934952298352,0.19774501300954034,0.09193408499566348,0.027753686036426712,0.11014744145706852,0.0971379011274935,0.055507372072853424,0.09193408499566348,0.0598438855160451,0.07718993928881179,0.08152645273200347,0.02515177797051171,0.020815264527320035,0.033824804856895055,0,0,3,,
37,2019.a5.txt,0.007036059806508356,0.006156552330694811,0.013192612137203167,0.17941952506596306,0.08443271767810026,0.03430079155672823,0.09410729991204925,0.09850483729111698,0.07563764291996482,0.11521547933157432,0.07563764291996482,0.06508355321020229,0.03518029903254178,0.032541776605101144,0.04573438874230431,0.03781882145998241,0,5,2,,
38,2015.a5.txt,0.008995502248875561,0.0239880059970015,0.0074962518740629685,0.18440779610194902,0.0704647676161919,0.03373313343328336,0.12443778110944528,0.10569715142428786,0.05622188905547226,0.0937031484257871,0.050974512743628186,0.07421289355322339,0.07421289355322339,0.035982008995502246,0.023238380809595203,0.03073463268365817,0,1,3,0.0014992503748125937,
39,0159.a5.txt,0.006938421509106678,0.0026019080659150044,0.007805724197745013,0.20901994796183868,0.10320901994796183,0.033824804856895055,0.10841283607979185,0.0823937554206418,0.07111882046834345,0.10581092801387684,0.0797918473547268,0.09540329575021683,0.007805724197745013,0.032090199479618386,0.027753686036426712,0.026019080659150044,0,0,0,,
40,2039.a5.txt,0.006987577639751553,0.02872670807453416,0.004658385093167702,0.1234472049689441,0.1622670807453416,0.043478260869565216,0.1063664596273292,0.08152173913043478,0.05512422360248447,0.09627329192546584,0.04813664596273292,0.07065217391304347,0.08695652173913043,0.036490683229813664,0.029503105590062112,0.018633540372670808,0,0,11,0.0007763975155279503,
41,0234.a5.txt,0.0076077768385460695,0.0169061707523246,0.005917159763313609,0.16060862214708369,0.1242603550295858,0.03127641589180051,0.11496196111580727,0.11158072696534235,0.052409129332206254,0.08875739644970414,0.05409974640743871,0.05156382079459002,0.08199492814877431,0.0338123415046492,0.0253592561284869,0.03803888419273035,0,4,8,0.0008453085376162299,
42,2058.a5.txt,0.00684931506849315,0.015220700152207,0.0060882800608828,0.1476407914764079,0.1796042617960426,0.03424657534246575,0.091324200913242,0.09817351598173515,0.0547945205479452,0.0882800608828006,0.045662100456621,0.060882800608828,0.10121765601217655,0.02968036529680365,0.0197869101978691,0.02054794520547945,0,2,5,,
43,0106.a5.txt,0.009532888465204958,0.002859866539561487,0.008579599618684462,0.19733079122974262,0.08484270734032412,0.06387035271687322,0.10295519542421354,0.08293612964728313,0.06387035271687322,0.09532888465204957,0.08388941849380362,0.08388941849380362,0.009532888465204958,0.032411820781696854,0.03527168732125834,0.042897998093422304,0,0,0,,
44,0157.a5.txt,0.007853403141361256,0.0017452006980802793,0.009598603839441536,0.17277486910994763,0.1082024432809773,0.05846422338568935,0.08376963350785341,0.056719022687609075,0.1082024432809773,0.1169284467713787,0.07591623036649214,0.06282722513089005,0.014834205933682374,0.04013961605584642,0.04275741710296684,0.03926701570680628,0,0,1,,
45,2075.a5.txt,0.005431830526887561,0.037479630635524175,0.014665942422596416,0.19771863117870722,0.16023900054318305,0.041281912004345465,0.09831613253666485,0.08527973927213471,0.045084193373166756,0.07984790874524715,0.036936447582835416,0.06300923411189571,0.06844106463878327,0.03204780010863661,0.011406844106463879,0.01683867463335144,0,0,12,0.005975013579576317,
46,1121.a5.txt,0.006535947712418301,0.02251270878721859,0.00944081336238199,0.15105301379811184,0.1111111111111111,0.05010893246187364,0.11764705882352941,0.0915032679738562,0.05954974582425563,0.10457516339869281,0.04793028322440087,0.06681190994916485,0.0784313725490196,0.030501089324618737,0.01888162672476398,0.03195352214960058,0,1,1,0.0007262164124909223,0.0007262164124909223
47,1064.a5.txt,0.004022526146419952,0.017699115044247787,0.007240547063555913,0.21560740144810941,0.10136765888978279,0.05953338696701529,0.10539018503620273,0.08849557522123894,0.06275140788415125,0.12308930008045052,0.04585679806918745,0.05953338696701529,0.019308125502815767,0.035398230088495575,0.02172164119066774,0.031375703942075624,0,0,4,0.0016090104585679806,
48,0102.a5.txt,0.003927729772191673,0.007855459544383346,0.009426551453260016,0.1633935585231736,0.12175962293794187,0.02513747054202671,0.08876669285153181,0.10683424980361352,0.0816967792615868,0.1044776119402985,0.07619795758051846,0.08641005498821681,0.0384917517674784,0.03220738413197172,0.022780832678711706,0.028279654359780047,0,3,4,0.002356637863315004,
49,0192.a5.txt,0.007537688442211055,0.008375209380234505,0.008375209380234505,0.16666666666666666,0.08458961474036851,0.04522613065326633,0.10971524288107203,0.10134003350083752,0.09882747068676717,0.10971524288107203,0.076214405360134,0.06197654941373534,0.02763819095477387,0.035175879396984924,0.03433835845896147,0.022613065326633167,0,1,2,,0.0016750418760469012
50,0200.a5.txt,0.00946643717728055,0.0051635111876075735,0.0068846815834767644,0.1523235800344234,0.1144578313253012,0.04130808950086059,0.09122203098106713,0.10671256454388985,0.05421686746987952,0.10929432013769363,0.050774526678141134,0.07142857142857142,0.07487091222030981,0.05249569707401033,0.02495697074010327,0.03442340791738382,0,5,5,,
51,2050.a5.txt,0.008143322475570033,0.005700325732899023,0.006514657980456026,0.16612377850162866,0.11644951140065146,0.04234527687296417,0.10423452768729642,0.10749185667752444,0.05781758957654723,0.08550488599348534,0.06921824104234528,0.06514657980456026,0.0741042345276873,0.038273615635179156,0.03013029315960912,0.02280130293159609,0,3,9,,
52,1072.a5.txt,0.006632277081798084,0.01105379513633014,0.008843036109064112,0.1414885777450258,0.1260132645541636,0.045689019896831246,0.10906411201179071,0.08548268238761975,0.07737656595431099,0.10390567428150331,0.054532056005895356,0.054532056005895356,0.08916728076639646,0.030950626381724394,0.029476787030213707,0.025792188651436992,0,5,6,,
53,1043.a5.txt,0.007765314926660914,0.005176876617773943,0.0060396893874029335,0.14754098360655737,0.11647972389991372,0.05176876617773943,0.091458153580673,0.11647972389991372,0.07679033649698015,0.10871440897325281,0.04227782571182054,0.06471095772217429,0.07075064710957722,0.03968938740293356,0.025021570319240724,0.028472821397756688,0,1,3,,0.0008628127696289905
54,1057.a5.txt,0.01050080775444265,0.009693053311793215,0.009693053311793215,0.13489499192245558,0.10581583198707593,0.034733441033925685,0.09450726978998385,0.1050080775444265,0.09289176090468497,0.11631663974151858,0.06623586429725363,0.062197092084006464,0.05250403877221325,0.02665589660743134,0.04119547657512116,0.03715670436187399,0,1,4,,
55,1099.a5.txt,0.011073253833049404,0.0068143100511073255,0.0068143100511073255,0.15587734241908008,0.15076660988074958,0.03577512776831346,0.09369676320272573,0.10817717206132879,0.06132879045996593,0.11158432708688246,0.05110732538330494,0.054514480408858604,0.06473594548551959,0.029812606473594547,0.02385008517887564,0.03236797274275979,0,3,1,,0.0017035775127768314
56,2014.a5.txt,0.006191950464396285,0.003869969040247678,0.008513931888544891,0.21749226006191952,0.1021671826625387,0.04721362229102167,0.10758513931888544,0.08436532507739938,0.05263157894736842,0.1021671826625387,0.06191950464396285,0.08359133126934984,0.014705882352941176,0.02786377708978328,0.027089783281733747,0.05263157894736842,0,0,3,,
57,0215.a5.txt,0.007014809041309431,0.02260327357755261,0.010911925175370226,0.17537022603273578,0.09820732657833203,0.028059236165237724,0.12159002338269681,0.09119251753702261,0.060795011691348405,0.09586905689789556,0.05455962587685113,0.05611847233047545,0.09586905689789556,0.026500389711613406,0.019485580670303974,0.03585346843335931,0,1,2,,
58,0223.a5.txt,0.007524454477050414,0.004514672686230248,0.012039127163280662,0.15726109857035364,0.12415349887133183,0.03762227238525207,0.10759969902182091,0.09179834462001504,0.07223476297968397,0.10458991723100075,0.051166290443942816,0.06696764484574869,0.06395786305492852,0.0398796087283672,0.024078254326561323,0.0346124905944319,0,2,9,,
59,1081.a5.txt,0.008434864104967198,0.007497656982193065,0.011246485473289597,0.20243673851921273,0.07310215557638237,0.04311152764761012,0.10309278350515463,0.1049671977507029,0.06654170571696345,0.10965323336457357,0.06747891283973759,0.08434864104967198,0.019681349578256794,0.02436738519212746,0.02717900656044986,0.04592314901593252,0,0,2,,0.0009372071227741331
60,1021.a5.txt,0.011464968152866241,0.015286624203821656,0.01019108280254777,0.17961783439490445,0.08280254777070063,0.04203821656050955,0.09554140127388536,0.07643312101910828,0.07006369426751592,0.11337579617834395,0.07898089171974522,0.06369426751592357,0.034394904458598725,0.03821656050955414,0.035668789808917196,0.05222929936305733,0,0,5,,
61,0140.a5.txt,0.00804289544235925,0.004468275245755138,0.009830205540661306,0.17515638963360142,0.10187667560321716,0.02770330652368186,0.0938337801608579,0.10545129579982127,0.07149240393208221,0.10008936550491511,0.07238605898123325,0.06255585344057193,0.058981233243967826,0.03127792672028597,0.029490616621983913,0.04647006255585344,0,3,4,,0.0008936550491510277
62,1055.a5.txt,0.008174386920980926,0.009082652134423252,0.008174386920980926,0.18256130790190736,0.11534968210717529,0.04632152588555858,0.09082652134423251,0.09082652134423251,0.05267938237965486,0.10535876475930972,0.04904632152588556,0.09990917347865577,0.0326975476839237,0.055404178019981834,0.02452316076294278,0.029064486830154404,0,2,4,,
63,2028.a5.txt,0.005445881552076242,0.02654867256637168,0.012253233492171545,0.2021783526208305,0.10551395507147719,0.04220558202859088,0.10483321987746766,0.08849557522123894,0.05309734513274336,0.09053778080326753,0.047651463580667124,0.0762423417290674,0.061946902654867256,0.031313818924438394,0.02042205582028591,0.029952348536419333,0,0,4,0.0013614703880190605,
64,0134.a5.txt,0.007036747458952306,0.010164190774042221,0.007818608287724784,0.17748240813135263,0.10320562939796717,0.04769351055512119,0.127443315089914,0.08991399530883502,0.06411258795934324,0.09538702111024237,0.0617670054730258,0.07036747458952307,0.058639562157935886,0.033620015637216574,0.014855355746677092,0.03049257232212666,0,0,1,,
65,1074.a5.txt,0.00800711743772242,0.0017793594306049821,0.009786476868327402,0.19128113879003558,0.07829181494661921,0.051601423487544484,0.10231316725978648,0.08807829181494661,0.08185053380782918,0.10587188612099645,0.08540925266903915,0.08185053380782918,0.016903914590747332,0.033807829181494664,0.029359430604982206,0.033807829181494664,0,1,2,,
66,0103.a5.txt,0.008050089445438283,0.008944543828264758,0.007155635062611807,0.18246869409660108,0.1037567084078712,0.03667262969588551,0.10196779964221825,0.09212880143112702,0.07245080500894455,0.1073345259391771,0.08228980322003578,0.06350626118067978,0.03756708407871199,0.04203935599284436,0.027728085867620753,0.0259391771019678,0,3,3,,
67,1018.a5.txt,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.20256410256410257,0.09401709401709402,0.028205128205128206,0.11965811965811966,0.10598290598290598,0.06666666666666667,0.09487179487179487,0.05213675213675214,0.08888888888888889,0.023931623931623933,0.05128205128205128,0.029914529914529916,0.017094017094017096,0,1,1,0.0008547008547008547,0.0008547008547008547
68,0115.a5.txt,0.007692307692307693,0.01452991452991453,0.008547008547008548,0.13675213675213677,0.12393162393162394,0.0452991452991453,0.10598290598290598,0.10341880341880341,0.07179487179487179,0.10427350427350428,0.06153846153846154,0.07948717948717948,0.07264957264957266,0.022222222222222223,0.018803418803418803,0.023076923076923078,0,1,2,,
69,0238.a5.txt,0.010471204188481676,0.009424083769633508,0.007329842931937173,0.1905759162303665,0.0806282722513089,0.032460732984293195,0.11204188481675392,0.12774869109947645,0.08167539267015707,0.1130890052356021,0.04293193717277487,0.06492146596858639,0.0356020942408377,0.02617801047120419,0.02617801047120419,0.0387434554973822,0,1,3,,
70,0185.a5.txt,0.007588532883642495,0.00505902192242833,0.008431703204047217,0.17959527824620575,0.10118043844856661,0.021922428330522766,0.1087689713322091,0.11298482293423272,0.07419898819561552,0.10202360876897133,0.05564924114671164,0.0733558178752108,0.06239460370994941,0.03709949409780776,0.023608768971332208,0.026138279932546374,0,3,3,,
71,1048.a5.txt,0.009969325153374233,0.01303680981595092,0.01303680981595092,0.2116564417177914,0.07745398773006135,0.040644171779141106,0.12423312883435583,0.07592024539877301,0.06671779141104295,0.09892638036809816,0.06441717791411043,0.06825153374233128,0.026840490797546013,0.03067484662576687,0.037576687116564415,0.040644171779141106,0,0,6,,
72,1013.a5.txt,0.0069084628670120895,0.012953367875647668,0.0069084628670120895,0.17012089810017272,0.09758203799654577,0.02936096718480138,0.08290155440414508,0.08808290155440414,0.0768566493955095,0.11226252158894647,0.08376511226252159,0.06563039723661486,0.045768566493955096,0.037132987910189985,0.04231433506044905,0.04058721934369603,0,3,3,,0.0008635578583765112
73,0187.a5.txt,0.008064516129032258,0.008960573476702509,0.008064516129032258,0.22759856630824374,0.07974910394265233,0.036738351254480286,0.11738351254480286,0.07616487455197132,0.053763440860215055,0.10752688172043011,0.06451612903225806,0.07795698924731183,0.02867383512544803,0.03046594982078853,0.03494623655913978,0.03942652329749104,0,1,6,,
74,1008.a5.txt,0.0071090047393364926,0.005529225908372828,0.007898894154818325,0.19194312796208532,0.10426540284360189,0.04265402843601896,0.11216429699842022,0.0703001579778831,0.06477093206951026,0.10426540284360189,0.061611374407582936,0.08609794628751975,0.02448657187993681,0.03317535545023697,0.029225908372827805,0.054502369668246446,0,0,2,,
75,1006.a5.txt,0.015165031222123104,0.014272970561998216,0.008028545941123996,0.16057091882247992,0.1311329170383586,0.04103479036574487,0.09901873327386262,0.09188224799286351,0.06601248884924175,0.1008028545941124,0.06155218554861731,0.06779661016949153,0.054415700267618196,0.04014272970561998,0.0231935771632471,0.024977698483496878,0,4,2,,
76,2040.a5.txt,0.007620660457239628,0.011854360711261643,0.01693480101608806,0.20237087214225233,0.10838272650296359,0.03386960203217612,0.11685012701100762,0.10076206604572396,0.03725656223539373,0.09652836579170194,0.05419136325148179,0.0846740050804403,0.04911092294665537,0.02540220152413209,0.029635901778154106,0.024555461473327687,0,0,10,,
77,1003.a5.txt,0.004625346901017576,0.014801110083256245,0.008325624421831638,0.2183163737280296,0.11193339500462535,0.022201665124884366,0.11100832562442182,0.07678075855689177,0.06105457909343201,0.10545790934320073,0.06845513413506013,0.06938020351526364,0.012950971322849213,0.037927844588344126,0.02960222016651249,0.04717853839037928,0,0,0,,
78,0198.a5.txt,0.008645533141210375,0.005763688760806916,0.009606147934678195,0.20941402497598463,0.08069164265129683,0.037463976945244955,0.09317963496637849,0.0941402497598463,0.07012487992315082,0.1037463976945245,0.08261287223823247,0.0787704130643612,0.012487992315081652,0.03362151777137368,0.0345821325648415,0.04514889529298751,0,0,0,,
79,0163.a5.txt,0.006033182503770739,0.021870286576168928,0.007541478129713424,0.2277526395173454,0.1191553544494721,0.042986425339366516,0.11463046757164404,0.1048265460030166,0.05052790346907994,0.09577677224736049,0.038461538461538464,0.08597285067873303,0.014328808446455505,0.03544494720965309,0.015082956259426848,0.01885369532428356,0,0,1,0.0007541478129713424,
80,2045.a5.txt,0.00800711743772242,0.009786476868327402,0.00800711743772242,0.1895017793594306,0.10231316725978648,0.03291814946619217,0.11565836298932385,0.099644128113879,0.07028469750889679,0.10409252669039146,0.05249110320284697,0.07206405693950178,0.0498220640569395,0.027580071174377226,0.027580071174377226,0.030249110320284697,0,3,2,,
81,0182.a5.txt,0.007159904534606206,0.023070803500397773,0.00954653937947494,0.22673031026252982,0.0954653937947494,0.0405727923627685,0.13365155131264916,0.081145584725537,0.04295942720763723,0.10660302307080351,0.05807478122513922,0.07319013524264122,0.02545743834526651,0.03579952267303103,0.020684168655529037,0.01988862370723946,0,0,2,,
